0.951379007063,1
0.991595685859,1
0.956679038139,0
0.927090461216,1
0.896963904188,0
0.941042921177,1
0.939052170638,0
0.982756792036,1
0.937499847399,1
0.929256167557,0
0.949725468158,1
0.999314526518,0
0.97858371106,1
0.95139844891,0
0.94622741804,1
0.961963628264,0
0.977102588514,0
0.880192579969,1
0.908369130045,0
0.869064858544,0
0.956987099029,0
0.911012737633,0
0.949221917845,1
0.904269152269,0
0.964183000615,1
0.956987099029,0
0.919484569885,1
0.933398596082,0
0.92867278922,1
0.929240535708,0
0.984797111505,0
0.918494270231,0
0.930487519119,0
0.953838162248,0
0.935651883713,0
0.922932969962,0
0.973389375269,0
0.88926223769,0
0.969132622884,1
0.903940992129,0
0.941487758757,1
0.929841041076,1
0.982574980444,0
0.943315074074,1
0.961710726384,0
0.944100200058,0
0.932209176876,0
0.994805117251,0
0.994644723058,0
0.955878020981,1
0.937355952244,1
0.930569304212,1
0.973628220883,0
0.940676596285,1
0.976194644046,0
0.938201338505,0
0.988436047615,0
0.888083175831,0
0.953335441295,0
0.96818701952,0
0.955917296621,0
0.908580592374,1
0.947203711974,1
0.975493305992,0
0.967757648492,0
0.975471094357,1
0.949233624911,0
0.957951079809,0
0.904310249372,0
0.83226321638,0
0.915125396414,0
0.935978191013,0
0.947709276822,1
0.892811751831,1
0.975747686781,1
0.956987099029,1
0.971280504111,0
0.989293903975,0
0.920850219842,1
0.963778536217,1
0.940407699233,1
0.885225584029,0
0.941150893816,0
0.958160065246,1
0.954630428227,0
0.92121934687,0
0.957178233903,1
0.964224793257,1
0.965169890889,1
0.977262947821,1
0.98359704575,0
0.961295831645,1
0.957081200243,0
0.931115842945,1
0.995496087954,1
0.922400548489,0
0.9356039272,0
0.989884647378,1
0.978794934582,0
0.951083990645,1
0.88726825991,1
0.949211037581,0
0.968563810923,0
0.945465049229,0
0.866932071404,1
0.962195278797,1
0.91140547633,0
0.997856350397,0
0.935468331439,1
0.958397690893,0
0.975065033657,0
0.980880988715,0
0.932176851131,1
0.965171996425,0
0.961734668536,1
0.949228727505,1
0.956987099029,1
0.965849865711,1
0.982543336666,0
0.956378774242,1
0.93023154767,0
0.951922418129,0
0.988150581797,0
0.88055528148,1
0.982832640872,1
0.910891499534,0
0.983321792984,1
0.916632697625,0
0.952488911813,1
0.932521239874,1
0.951504165823,0
0.939972851979,0
0.868794305779,1
1.01907353705,1
0.989700109367,1
0.957986269051,0
0.886695478309,1
0.95031527381,0
0.961125838341,0
0.985466619105,0
0.95557419872,0
0.919499035924,0
0.913700216559,0
0.954893560441,1
0.962511814149,0
0.970041477895,0
0.942141171616,1
0.971773112636,0
0.973649792644,0
0.917888115676,0
0.920415666979,0
0.937155317303,1
0.909106441816,0
0.961877901312,0
0.89981602932,0
0.989868600495,0
0.920891974104,0
0.891220978353,0
0.955292236983,1
0.940734341796,0
0.958075117261,0
0.936538778393,0
0.934330023576,1
0.938985827472,0
0.971006401527,1
0.932972296432,1
0.930525428003,0
0.955630868804,1
0.874815935072,0
0.981733863528,0
0.991564301595,0
0.942637123932,0
0.976632287692,1
0.989268747772,0
0.977858304718,0
0.959661737399,1
0.931498748632,1
0.96002407047,1
0.913146165036,0
0.984959925724,0
0.945073512384,0
0.872885668868,0
0.967950198684,0
0.927743283952,0
0.89919832691,1
0.898628896216,1
0.936967239943,1
0.979471330302,1
0.982153963829,1
0.95675917797,0
0.949111760495,0
0.898021799077,0
0.882224578622,1
0.977253952447,0
0.934192622339,1
0.947241154482,0
0.901534449173,0
0.95037735859,0
0.908623045782,0
0.989844763277,0
0.941487758757,0
0.942413116316,0
0.945879106543,0
0.956987099029,0
0.943727338232,0
0.965427276826,0
0.961858614078,1
0.958376587171,0
0.950291439403,1
0.981455379532,0
0.901275933664,1
0.928183758053,0
0.880010118351,0
0.980853473106,0
0.917767306324,0
0.924395468051,0
